,author_id,username,author_followers,author_tweets,author_description,author_location,text,created_at,retweets,replies,likes,quote_count,sentiment,confidence
60,1125460212822024193,ojksa21,3359,442,مجتمعنا مسؤوليتنا. اجتماعية • خيرية • توعوية | جدة - الصيرفي ميجا مول - الدور الاول | تصريح وزارة الموارد البشرية والتنمية الاجتماعية رقم (٥٨٢)..,"جدة, المملكة العربية السعودية","بمناسبة عودة العمل في #كورنيش_الألوان الألوان سيتم طرح سؤال كل يوم #أحد على المتطوعين في #jeddah_colorwalk 
#جائزة لعدد ٣ اجابات صحيحه✅
#تلميحه ⬇️

https://t.co/zCCwT06JiF https://t.co/FmJcP5UV8G",2021-06-06 11:28:44+00:00,4,4,6,0,neutral,0.78481125831604
61,1021562491015446528,iigh97,53,1101,🦦,Jeddha 🌴,"RT @iigh97: #jeddah_colorwalk 
#ممشى_الألوان
بشتغل بذمة وضمير ع المثلث الصغير 😂😂😂 https://t.co/PnJZm456MR",2021-05-28 04:27:44+00:00,1,0,0,0,neutral,0.7548726201057434
62,1223310595841236995,Ashraf77781,557,12315,رَبِّ أَوْزِعْنِي أَنْ أَشْكُرَ نِعْمَتَكَ الَّتِي أَنْعَمْتَ عَلَيَّ وَعَلَىٰ وَالِدَيَّ وَأَنْ أَعْمَلَ صَالِحًا تَرْضَاهُ وَأَصْلِحْ لِي فِي ذُرِّيَّتِي ۖ,,RT @AmalSindi: شكرا لسعادة الدكتور عادل الزهراني @dradelzahrani على المبادرة الجميلة لتحسين مدينة #جدة و #ممشى_الالوان #ممشى_الكورنيش من خل…,2021-05-16 03:10:43+00:00,3,0,0,0,neutral,0.7684782147407532
63,1179349419419938817,dradelzahrani,1900,289,Dean of @ap__edu at @KAUWEB | Initiator of National Urban Design Studio at ‎‎‎‎‎‎‎@SaudiMOMRA | ‎‎‎‎‎‎‎‎@VTCAUS @BUalumni | #jeddah_colorwalk (personal account),"Jeddah, Kingdom of Saudi Arabi",RT @DeafLifeSA: #مجموعة_حياة_الصم_الثقافية تشكر #الدكتور_عادل_الزهراني #عميد_كلية_الهندسة_والتخطيط صاحب فكرة ممشى الألوان والمسؤول عنه والذ…,2021-05-08 03:07:12+00:00,30,0,0,0,neutral,0.7453279495239258
64,1279322108976300033,PPMxStudio,34,17,Innovative studio #Architecture #UrbanDesign #placemaking advocacy | committed to create better places inspiring #BetterCities #jeddah_colorwalk @dradelzahrani,Kingdom of Saudi Arabia,RT @DeafLifeSA: #مجموعة_حياة_الصم_الثقافية تشكر #الدكتور_عادل_الزهراني #عميد_كلية_الهندسة_والتخطيط صاحب فكرة ممشى الألوان والمسؤول عنه والذ…,2021-05-08 03:03:04+00:00,30,0,0,0,neutral,0.7453279495239258
65,1279322108976300033,PPMxStudio,34,17,Innovative studio #Architecture #UrbanDesign #placemaking advocacy | committed to create better places inspiring #BetterCities #jeddah_colorwalk @dradelzahrani,Kingdom of Saudi Arabia,"RT @dradelzahrani: صناعةالمكان تطوعا لا عمر لها وتنمية الولاءوالانتماءللوطن من خلال المساهمةفي صناعةجمال المدن يمكن تعزيزه من الصغر
#Placem…",2021-05-08 03:02:27+00:00,17,0,0,0,neutral,0.7469149231910706
66,1279322108976300033,PPMxStudio,34,17,Innovative studio #Architecture #UrbanDesign #placemaking advocacy | committed to create better places inspiring #BetterCities #jeddah_colorwalk @dradelzahrani,Kingdom of Saudi Arabia,RT @DestinationDKSA: The #jeddah_colorwalk is the first official placemaking project in #KSA meant to magnify the urban scenery. @PPMxStudi…,2021-05-08 03:01:43+00:00,6,0,0,0,neutral,0.6900252103805542
67,1019539240173101057,najlaaldahami,3,233,,,RT @DeafLifeSA: #مجموعة_حياة_الصم_الثقافية تشكر #الدكتور_عادل_الزهراني #عميد_كلية_الهندسة_والتخطيط صاحب فكرة ممشى الألوان والمسؤول عنه والذ…,2021-05-01 00:39:27+00:00,30,0,0,0,neutral,0.7453279495239258
68,1678637274,love20121399,326,1251,عضو مجموعة شباب الصم تطوعي,المملكة العربية السعودية,RT @DeafLifeSA: #مجموعة_حياة_الصم_الثقافية تشكر #الدكتور_عادل_الزهراني #عميد_كلية_الهندسة_والتخطيط صاحب فكرة ممشى الألوان والمسؤول عنه والذ…,2021-04-28 20:55:27+00:00,30,0,0,0,neutral,0.7453279495239258
69,1093803874593529856,Meaad9930,3274,191492,كفيفة كلياً، طالبة في جامعة الامام محمد بن سعود الاسلامية، كلية الاعلام - اذاعة وتلفزيون. حلمي أن اصبح مذيعة، مهتمة جداً بجميع مواضيع الاشخاص ذوي الاعاقة ♿️,الرياض,RT @DeafLifeSA: #مجموعة_حياة_الصم_الثقافية تشكر #الدكتور_عادل_الزهراني #عميد_كلية_الهندسة_والتخطيط صاحب فكرة ممشى الألوان والمسؤول عنه والذ…,2021-04-28 16:00:47+00:00,30,0,0,0,neutral,0.7453279495239258
70,1122523549502193665,YyXp2P1aikwiS39,13,28,,مكة المكرمة,RT @DeafLifeSA: #مجموعة_حياة_الصم_الثقافية تشكر #الدكتور_عادل_الزهراني #عميد_كلية_الهندسة_والتخطيط صاحب فكرة ممشى الألوان والمسؤول عنه والذ…,2021-04-13 19:05:21+00:00,30,0,0,0,neutral,0.7453279495239258
71,854021394920767488,sultan__10100,71,838,💙💙💛 💛,"المدينة المن, المملكة العربية ",RT @DeafLifeSA: #مجموعة_حياة_الصم_الثقافية تشكر #الدكتور_عادل_الزهراني #عميد_كلية_الهندسة_والتخطيط صاحب فكرة ممشى الألوان والمسؤول عنه والذ…,2021-04-13 18:42:50+00:00,30,0,0,0,neutral,0.7453279495239258
72,1404300590,alashir10,1252,4730,لاعب المنتخب السعودي وفريق حائل للصم ولاعب فريق الجبلين وفريق بوك اثينا اليونان للصم💝,حائل - الشنان - النعي,RT @DeafLifeSA: #مجموعة_حياة_الصم_الثقافية تشكر #الدكتور_عادل_الزهراني #عميد_كلية_الهندسة_والتخطيط صاحب فكرة ممشى الألوان والمسؤول عنه والذ…,2021-04-13 02:36:04+00:00,30,0,0,0,neutral,0.7453279495239258
73,1278450370465988609,k5585963083,0,73,,,RT @DeafLifeSA: #مجموعة_حياة_الصم_الثقافية تشكر #الدكتور_عادل_الزهراني #عميد_كلية_الهندسة_والتخطيط صاحب فكرة ممشى الألوان والمسؤول عنه والذ…,2021-04-12 06:35:53+00:00,30,0,0,0,neutral,0.7453279495239258
74,1325899696464932864,gwArQsV9637Xrfu,26,92,,,RT @DeafLifeSA: #مجموعة_حياة_الصم_الثقافية تشكر #الدكتور_عادل_الزهراني #عميد_كلية_الهندسة_والتخطيط صاحب فكرة ممشى الألوان والمسؤول عنه والذ…,2021-04-12 02:32:52+00:00,30,0,0,0,neutral,0.7453279495239258
75,919991497,mazen05555,92,592,,,RT @DeafLifeSA: #مجموعة_حياة_الصم_الثقافية تشكر #الدكتور_عادل_الزهراني #عميد_كلية_الهندسة_والتخطيط صاحب فكرة ممشى الألوان والمسؤول عنه والذ…,2021-04-11 14:30:21+00:00,30,0,0,0,neutral,0.7453279495239258
76,1071865642075217920,naif_alroqiii,396,489,,المملكة العربية السعودية,RT @DeafLifeSA: #مجموعة_حياة_الصم_الثقافية تشكر #الدكتور_عادل_الزهراني #عميد_كلية_الهندسة_والتخطيط صاحب فكرة ممشى الألوان والمسؤول عنه والذ…,2021-04-11 13:31:23+00:00,30,0,0,0,neutral,0.7453279495239258
77,3033188220,aalg_77,168,4263,the moon knows our true selves🌙,,"RT @j4na7: وصار لي بصمة في جده💙💙🤩
Wonderful day🇸🇦
#jeddah_colorwalk 
#ممشى_الألوان https://t.co/cCsKwhFsmf",2021-04-11 12:21:04+00:00,1,0,0,0,neutral,0.9239718914031982
78,932475773411364864,kvl8YT8stK4qUG7,23,613,,,RT @DeafLifeSA: #مجموعة_حياة_الصم_الثقافية تشكر #الدكتور_عادل_الزهراني #عميد_كلية_الهندسة_والتخطيط صاحب فكرة ممشى الألوان والمسؤول عنه والذ…,2021-04-11 08:41:10+00:00,30,0,0,0,neutral,0.7453279495239258
79,1367598859715809283,cd1MblmdUUL2wld,4,5,,Kingdom of Saudi Arabia,RT @DeafLifeSA: #مجموعة_حياة_الصم_الثقافية تشكر #الدكتور_عادل_الزهراني #عميد_كلية_الهندسة_والتخطيط صاحب فكرة ممشى الألوان والمسؤول عنه والذ…,2021-04-10 22:46:48+00:00,30,0,0,0,neutral,0.7453279495239258
80,1093803874593529856,Meaad9930,3274,191492,كفيفة كلياً، طالبة في جامعة الامام محمد بن سعود الاسلامية، كلية الاعلام - اذاعة وتلفزيون. حلمي أن اصبح مذيعة، مهتمة جداً بجميع مواضيع الاشخاص ذوي الاعاقة ♿️,الرياض,RT @DeafLifeSA: #مجموعة_حياة_الصم_الثقافية تشكر #الدكتور_عادل_الزهراني #عميد_كلية_الهندسة_والتخطيط صاحب فكرة ممشى الألوان والمسؤول عنه والذ…,2021-04-10 20:20:55+00:00,30,0,0,0,neutral,0.7453279495239258
81,706494861,massoud14118,151,210,,,RT @DeafLifeSA: #مجموعة_حياة_الصم_الثقافية تشكر #الدكتور_عادل_الزهراني #عميد_كلية_الهندسة_والتخطيط صاحب فكرة ممشى الألوان والمسؤول عنه والذ…,2021-04-10 19:38:14+00:00,30,0,0,0,neutral,0.7453279495239258
82,3819362236,SSohoub,2420,4806,"1st Saudi leader @AICongress Linguist, translator FRN ENG @waynestate writer @al_jazirah political,media consultant  @Salam4ccAR @Kmal_mjtma Leader🖊️🎹🐾","Riyadh, Saudi Arabia ",RT @DeafLifeSA: #مجموعة_حياة_الصم_الثقافية تشكر #الدكتور_عادل_الزهراني #عميد_كلية_الهندسة_والتخطيط صاحب فكرة ممشى الألوان والمسؤول عنه والذ…,2021-04-10 17:48:55+00:00,30,0,0,0,neutral,0.7453279495239258
83,2815796660,love08014,98,17,,"جدة, المملكة العربية السعودية",RT @DeafLifeSA: #مجموعة_حياة_الصم_الثقافية تشكر #الدكتور_عادل_الزهراني #عميد_كلية_الهندسة_والتخطيط صاحب فكرة ممشى الألوان والمسؤول عنه والذ…,2021-04-10 17:47:50+00:00,30,0,0,0,neutral,0.7453279495239258
84,863778800,ab55541,1469,3243,رئيس مجلس الادارة مجموعة شباب الصم,الرياض,RT @DeafLifeSA: #مجموعة_حياة_الصم_الثقافية تشكر #الدكتور_عادل_الزهراني #عميد_كلية_الهندسة_والتخطيط صاحب فكرة ممشى الألوان والمسؤول عنه والذ…,2021-04-10 17:42:47+00:00,30,0,0,0,neutral,0.7453279495239258
85,2409059296,018Fawaz,11,28,,,RT @DeafLifeSA: #مجموعة_حياة_الصم_الثقافية تشكر #الدكتور_عادل_الزهراني #عميد_كلية_الهندسة_والتخطيط صاحب فكرة ممشى الألوان والمسؤول عنه والذ…,2021-04-10 17:24:33+00:00,30,0,0,0,neutral,0.7453279495239258
86,2754845113,TA32021,51,26,( ﷽ Ⓜ️ إنّ اللهَ وملائكتَهُ يُصَـلُّونَ على النبي يا أيها الذين آمنوا صَلُّوا عليه وسلِّمُوا تسليما …. ماشاءالله. و الصور الان : اغودبالله,,RT @DeafLifeSA: #مجموعة_حياة_الصم_الثقافية تشكر #الدكتور_عادل_الزهراني #عميد_كلية_الهندسة_والتخطيط صاحب فكرة ممشى الألوان والمسؤول عنه والذ…,2021-04-10 17:17:24+00:00,30,0,0,0,neutral,0.7453279495239258
87,1367594963496763394,almutairi_hany,6,278,,,RT @DeafLifeSA: #مجموعة_حياة_الصم_الثقافية تشكر #الدكتور_عادل_الزهراني #عميد_كلية_الهندسة_والتخطيط صاحب فكرة ممشى الألوان والمسؤول عنه والذ…,2021-04-10 17:17:01+00:00,30,0,0,0,neutral,0.7453279495239258
88,385707282,bsb_f,692,5398,,"جدة, المملكة العربية السعودية",RT @DeafLifeSA: #مجموعة_حياة_الصم_الثقافية تشكر #الدكتور_عادل_الزهراني #عميد_كلية_الهندسة_والتخطيط صاحب فكرة ممشى الألوان والمسؤول عنه والذ…,2021-04-10 17:16:51+00:00,30,0,0,0,neutral,0.7453279495239258
89,332485714,mohammadtokais,1164,5004,"¤مختص في الإعاقة السمعية 
¤خبير وناشط في قضايا الصم 
¤مدرب لغة إشارة معتمد
¤مستشار أسري وتربوي",,RT @DeafLifeSA: #مجموعة_حياة_الصم_الثقافية تشكر #الدكتور_عادل_الزهراني #عميد_كلية_الهندسة_والتخطيط صاحب فكرة ممشى الألوان والمسؤول عنه والذ…,2021-04-10 17:15:52+00:00,30,0,0,0,neutral,0.7453279495239258
90,723858898504015872,mr_alll,253,83,,"جدة, المملكة العربية السعودية",RT @DeafLifeSA: #مجموعة_حياة_الصم_الثقافية تشكر #الدكتور_عادل_الزهراني #عميد_كلية_الهندسة_والتخطيط صاحب فكرة ممشى الألوان والمسؤول عنه والذ…,2021-04-10 17:14:23+00:00,30,0,0,0,neutral,0.7453279495239258
91,1164129534276493312,DeafLifeSA,566,17,#المجموعة_الحياة_الصم #DeafLifeSA  deaflifesa@gmail.com,Jeddah,"#مجموعة_حياة_الصم_الثقافية تشكر #الدكتور_عادل_الزهراني #عميد_كلية_الهندسة_والتخطيط صاحب فكرة ممشى الألوان والمسؤول عنه والذي قام بمشاركة #مجموعة_حياة_الصم_الثقافية بهذه الفعالية .
#jeddah_colorwalk
#ممشى_الالوان
#جامعة_الملك_عبدالعزيز
#الصم   🤍 https://t.co/DyunfisSIh",2021-04-10 17:13:19+00:00,30,0,66,1,neutral,0.7627688050270081
92,2447556113,zozy444,192,33789,,,"RT @HelpcenterKSA: مشاركة #سواعدالصحراء في ممشى الالوان في #جدة 
#عيون_جدة @ojksa21 
@desert_helpers participated in Color Walk event #jedd…",2021-04-10 09:32:52+00:00,5,0,0,0,neutral,0.8238548040390015
